#gene_id	length
XLOC_019306	4085
XLOC_019305	2785
XLOC_019304	2948
XLOC_038362	448
XLOC_007990	1530
XLOC_038363	3391
XLOC_007993	3174
XLOC_006664	2251
XLOC_059372	469
XLOC_006666	3306
XLOC_006667	4076
XLOC_006660	998
XLOC_006661	1236
XLOC_006662	867
XLOC_018659	340
XLOC_055246	542
XLOC_018657	299
XLOC_018654	205
XLOC_055245	319
XLOC_006668	363
XLOC_055243	159
XLOC_018650	568
XLOC_018651	282
XLOC_059371	407
XLOC_054119	566
XLOC_054118	493
XLOC_004138	2921
XLOC_004139	3880
XLOC_054115	542
XLOC_054114	1016
XLOC_054117	347
XLOC_004135	1617
XLOC_054111	340
XLOC_054110	307
XLOC_004130	3331
XLOC_037782	694
XLOC_007999	752
XLOC_040648	446
XLOC_040649	478
XLOC_045677	2284
XLOC_040644	579
XLOC_040645	497
XLOC_040646	123
XLOC_040647	231
XLOC_040640	374
XLOC_040641	418
XLOC_040642	175
XLOC_040643	1073
XLOC_051545	486
XLOC_051544	256
XLOC_051547	340
XLOC_051546	1604
XLOC_051541	334
XLOC_051540	454
XLOC_048097	1127
XLOC_048096	3333
XLOC_048099	740
XLOC_048098	324
XLOC_051549	199
XLOC_051548	502
XLOC_021886	1013
XLOC_045671	3250
XLOC_035820	2911
XLOC_035821	1210
XLOC_035822	1568
XLOC_035823	1037
XLOC_035824	1601
XLOC_035825	1584
XLOC_035826	1586
XLOC_035827	947
XLOC_035828	515
XLOC_035829	794
XLOC_051895	338
XLOC_051894	524
XLOC_051893	259
XLOC_051892	241
XLOC_051891	338
XLOC_051890	266
XLOC_005786	599
XLOC_048577	2295
XLOC_051226	109
XLOC_005784	381
XLOC_034468	2020
XLOC_016377	451
XLOC_007539	396
XLOC_007538	293
XLOC_009559	1098
XLOC_009558	870
XLOC_007533	2904
XLOC_048572	276
XLOC_007531	1778
XLOC_007530	1642
XLOC_009553	1920
XLOC_009552	2175
XLOC_007535	1890
XLOC_007534	2978
XLOC_008730	1417
XLOC_035798	299
XLOC_046326	242
XLOC_048570	1663
XLOC_008731	1560
XLOC_035792	749
XLOC_035793	702
XLOC_035790	3252
XLOC_048571	3040
XLOC_035796	873
XLOC_035797	707
XLOC_035794	2660
XLOC_046320	1107
XLOC_008733	1802
XLOC_005669	380
XLOC_046323	1888
XLOC_033309	506
XLOC_033308	106
XLOC_005665	1803
XLOC_033306	4654
XLOC_033305	124
XLOC_005666	210
XLOC_005661	501
XLOC_005660	288
XLOC_033301	701
XLOC_033300	3552
XLOC_046721	2657
XLOC_046720	3777
XLOC_041111	3234
XLOC_046722	173
XLOC_041117	1954
XLOC_046724	1197
XLOC_046727	2280
XLOC_046726	5374
XLOC_046729	3112
XLOC_046728	496
XLOC_041119	3383
XLOC_043527	4228
XLOC_013609	240
XLOC_043528	145
XLOC_048578	5410
XLOC_008739	1654
XLOC_043784	221
XLOC_048579	217
XLOC_007215	417
XLOC_043785	828
XLOC_043787	5412
XLOC_017935	2522
XLOC_043788	1116
XLOC_043789	2079
XLOC_027322	4398
XLOC_017933	175
XLOC_003542	2057
XLOC_003543	2225
XLOC_029246	306
XLOC_003541	101
XLOC_039028	679
XLOC_039029	2937
XLOC_003544	1112
XLOC_003545	2191
XLOC_039024	1365
XLOC_039025	3262
XLOC_039026	3023
XLOC_039027	231
XLOC_039020	340
XLOC_039021	472
XLOC_039022	287
XLOC_039023	266
XLOC_031231	1666
XLOC_031230	163
XLOC_031233	4589
XLOC_031232	1475
XLOC_031235	474
XLOC_031234	203
XLOC_031237	1325
XLOC_047457	2636
XLOC_031239	1673
XLOC_047459	339
XLOC_027324	5216
XLOC_014019	1971
XLOC_030540	1273
XLOC_030541	437
XLOC_045968	221
XLOC_045969	2206
XLOC_030544	1453
XLOC_030545	377
XLOC_030546	454
XLOC_030547	2447
XLOC_045962	141
XLOC_030549	2296
XLOC_045960	270
XLOC_045961	211
XLOC_045966	2204
XLOC_045967	2314
XLOC_045964	3355
XLOC_045965	271
XLOC_014014	6411
XLOC_057432	4293
XLOC_014015	211
XLOC_027325	695
XLOC_055252	3231
XLOC_010586	766
XLOC_039796	731
XLOC_039797	346
XLOC_047188	629
XLOC_047189	1103
XLOC_039792	1778
XLOC_039793	3806
XLOC_039790	1218
XLOC_039791	1657
XLOC_047182	546
XLOC_047183	2366
XLOC_047180	927
XLOC_047181	1725
XLOC_047186	3920
XLOC_047187	543
XLOC_039798	1000
XLOC_039799	576
XLOC_045085	547
XLOC_045084	562
XLOC_045087	331
XLOC_008631	1606
XLOC_008630	3852
XLOC_008633	159
XLOC_043602	2105
XLOC_043605	1918
XLOC_008634	237
XLOC_008637	552
XLOC_043606	672
XLOC_008639	1900
XLOC_008638	10680
XLOC_045080	635
XLOC_031499	334
XLOC_031498	339
XLOC_031495	919
XLOC_031494	627
XLOC_031497	87
XLOC_031496	362
XLOC_031491	285
XLOC_031490	282
XLOC_031493	4816
XLOC_031492	206
XLOC_038773	825
XLOC_038772	9857
XLOC_038771	316
XLOC_038770	2334
XLOC_038777	492
XLOC_038776	423
XLOC_038775	488
XLOC_038774	4880
XLOC_038779	82
XLOC_038778	612
XLOC_027484	2500
XLOC_033897	742
XLOC_033896	3319
XLOC_026134	270
XLOC_026135	250
XLOC_026132	187
XLOC_026133	285
XLOC_026130	613
XLOC_026131	631
XLOC_033899	752
XLOC_033898	2466
XLOC_053421	2317
XLOC_035077	663
XLOC_035076	463
XLOC_035075	452
XLOC_035074	599
XLOC_035073	318
XLOC_035072	323
XLOC_035071	317
XLOC_035070	525
XLOC_002390	655
XLOC_002391	1417
XLOC_002392	2102
XLOC_002393	1477
XLOC_002394	3396
XLOC_002395	1362
XLOC_002396	734
XLOC_035078	5392
XLOC_036784	432
XLOC_058148	3240
XLOC_013769	226
XLOC_008099	1680
XLOC_008098	2657
XLOC_027486	3294
XLOC_036785	1549
XLOC_058142	220
XLOC_058143	465
XLOC_058140	317
XLOC_058141	2057
XLOC_058146	2587
XLOC_008090	164
XLOC_058144	658
XLOC_058145	662
XLOC_026636	2184
XLOC_041939	3060
XLOC_041938	673
XLOC_041935	3964
XLOC_041934	445
XLOC_041937	346
XLOC_041936	226
XLOC_041931	503
XLOC_041930	315
XLOC_041933	231
XLOC_041932	388
XLOC_044370	1521
XLOC_009941	2439
XLOC_009942	2865
XLOC_044373	369
XLOC_044374	4561
XLOC_044375	284
XLOC_044376	228
XLOC_044377	464
XLOC_009948	236
XLOC_044379	340
XLOC_036783	2752
XLOC_028828	3915
XLOC_060403	152
XLOC_060627	1379
XLOC_053424	5503
XLOC_013688	1397
XLOC_013689	2176
XLOC_048124	3426
XLOC_013684	2170
XLOC_013685	2750
XLOC_013686	4007
XLOC_013687	236
XLOC_013680	184
XLOC_013681	184
XLOC_013682	1111
XLOC_013683	451
XLOC_015211	532
XLOC_034677	177
XLOC_015213	1686
XLOC_034675	288
XLOC_034672	648
XLOC_034673	228
XLOC_034670	291
XLOC_034671	1348
XLOC_015219	2505
XLOC_015218	921
XLOC_034678	2429
XLOC_034679	3812
XLOC_027665	969
XLOC_027664	3886
XLOC_027667	410
XLOC_027666	738
XLOC_027661	778
XLOC_027660	1194
XLOC_027663	1198
XLOC_027662	852
XLOC_027669	1950
XLOC_027668	2078
XLOC_029124	3982
XLOC_027482	1593
XLOC_057430	332
XLOC_032858	574
XLOC_032859	511
XLOC_039618	391
XLOC_039808	4256
XLOC_039809	287
XLOC_032850	227
XLOC_032851	847
XLOC_039804	396
XLOC_039805	407
XLOC_039802	1975
XLOC_039803	236
XLOC_032856	1714
XLOC_039801	360
XLOC_046834	541
XLOC_027205	245
XLOC_038881	547
XLOC_044784	4085
XLOC_044787	1314
XLOC_046837	428
XLOC_051222	684
XLOC_044786	1920
XLOC_044781	5419
XLOC_027204	211
XLOC_038884	1283
XLOC_044783	2045
XLOC_038886	10770
XLOC_037325	4108
XLOC_014161	2857
XLOC_014162	2228
XLOC_037326	563
XLOC_037321	111
XLOC_037320	223
XLOC_037323	387
XLOC_014167	2088
XLOC_014168	208
XLOC_014169	4630
XLOC_021540	1288
XLOC_045132	119
XLOC_037329	3423
XLOC_021547	186
XLOC_045137	119
XLOC_045136	119
XLOC_029128	774
XLOC_033708	577
XLOC_029719	573
XLOC_029718	1420
XLOC_029717	345
XLOC_029716	4603
XLOC_029715	487
XLOC_029714	332
XLOC_029713	253
XLOC_029712	1758
XLOC_029711	1166
XLOC_029710	895
XLOC_029129	1153
XLOC_036951	1351
XLOC_042191	524
XLOC_033702	1101
XLOC_036953	809
XLOC_016227	210
XLOC_033700	2696
XLOC_042194	2719
XLOC_036955	5699
XLOC_042195	1395
XLOC_036954	197
XLOC_053878	2386
XLOC_036957	610
XLOC_036297	345
XLOC_036956	441
XLOC_019440	1381
XLOC_036294	547
XLOC_037881	239
XLOC_036295	590
XLOC_018804	1571
XLOC_019441	4268
XLOC_036291	476
XLOC_053500	3026
XLOC_042358	122
XLOC_042359	478
XLOC_042350	327
XLOC_042351	132
XLOC_042352	862
XLOC_042353	156
XLOC_042354	269
XLOC_042355	819
XLOC_042356	522
XLOC_042357	129
XLOC_046448	708
XLOC_046449	582
XLOC_046440	906
XLOC_046441	172
XLOC_046442	858
XLOC_046443	590
XLOC_046444	632
XLOC_046445	699
XLOC_046446	638
XLOC_046447	636
XLOC_034463	459
XLOC_034462	994
XLOC_034461	1817
XLOC_034460	832
XLOC_042749	238
XLOC_021435	156
XLOC_034466	3013
XLOC_013309	1705
XLOC_013308	2329
XLOC_034465	1900
XLOC_013301	2000
XLOC_013300	311
XLOC_013303	700
XLOC_013302	508
XLOC_013305	126
XLOC_013304	402
XLOC_013307	581
XLOC_013306	2918
XLOC_019444	545
XLOC_053505	1162
XLOC_034469	2488
XLOC_010641	271
XLOC_010640	233
XLOC_010643	1302
XLOC_010642	986
XLOC_010645	834
XLOC_010644	3294
XLOC_010647	2812
XLOC_010646	140
XLOC_010649	262
XLOC_010648	585
XLOC_018863	977
XLOC_042747	1015
XLOC_059956	2142
XLOC_007627	351
XLOC_059954	2979
XLOC_059955	1049
XLOC_059952	1469
XLOC_059953	6363
XLOC_059950	1383
XLOC_007626	514
XLOC_058281	3266
XLOC_059959	696
XLOC_042746	4216
XLOC_034383	353
XLOC_019447	227
XLOC_061304	134
XLOC_061305	2134
XLOC_061306	1557
XLOC_061307	263
XLOC_022158	3190
XLOC_061301	2387
XLOC_061302	3248
XLOC_061303	208
XLOC_022154	1694
XLOC_022155	717
XLOC_022156	135
XLOC_022157	342
XLOC_053389	2302
XLOC_022151	197
XLOC_022152	2751
XLOC_022153	2848
XLOC_058548	655
XLOC_035406	1721
XLOC_007925	1642
XLOC_035404	89
XLOC_002822	1951
XLOC_035405	1146
XLOC_018418	2645
XLOC_007629	436
XLOC_002823	2452
XLOC_018414	179
XLOC_018415	638
XLOC_053388	567
XLOC_054206	1920
XLOC_018410	456
XLOC_018411	1591
XLOC_018412	1528
XLOC_007921	216
XLOC_034381	1799
XLOC_002821	1654
XLOC_004738	226
XLOC_004739	1999
XLOC_004734	388
XLOC_004735	1977
XLOC_004736	886
XLOC_004737	1602
XLOC_004730	725
XLOC_004731	169
XLOC_004732	1253
XLOC_002827	6001
XLOC_014942	73
XLOC_014943	73
XLOC_014940	73
XLOC_014941	73
XLOC_000428	1713
XLOC_014947	73
XLOC_014944	73
XLOC_014945	73
XLOC_000424	815
XLOC_000425	472
XLOC_014948	73
XLOC_014949	73
XLOC_000420	3024
XLOC_000421	2267
XLOC_000422	1350
XLOC_000423	465
XLOC_053428	426
XLOC_030208	1440
XLOC_053429	6583
XLOC_005711	1578
XLOC_056302	2299
XLOC_005710	109
XLOC_005713	257
XLOC_000600	613
XLOC_042444	353
XLOC_005712	428
XLOC_005832	1557
XLOC_042445	189
XLOC_005715	507
XLOC_058973	510
XLOC_018729	955
XLOC_042446	163
XLOC_005714	3394
XLOC_000396	2904
XLOC_053420	273
XLOC_000394	2030
XLOC_000395	652
XLOC_000392	200
XLOC_000393	2572
XLOC_000390	2044
XLOC_000391	190
XLOC_011277	1958
XLOC_011276	240
XLOC_011275	784
XLOC_005716	3256
XLOC_011273	2238
XLOC_056414	1643
XLOC_000398	1644
XLOC_000399	494
XLOC_008423	2649
XLOC_053423	7575
XLOC_013545	239
XLOC_053431	2128
XLOC_058972	2546
XLOC_019422	2317
XLOC_042443	3193
XLOC_056413	3421
XLOC_019521	5728
XLOC_056410	198
XLOC_019421	6062
XLOC_057505	5039
XLOC_048873	3110
XLOC_041607	354
XLOC_048871	1387
XLOC_005060	466
XLOC_048877	2259
XLOC_005066	4557
XLOC_005065	4061
XLOC_048874	1639
XLOC_018779	340
XLOC_048879	2229
XLOC_048878	731
XLOC_053967	539
XLOC_055148	2565
XLOC_046574	185
XLOC_041604	264
XLOC_018724	2408
XLOC_046575	2662
XLOC_053961	2838
XLOC_016524	159
XLOC_040949	629
XLOC_053960	2114
XLOC_055145	1543
XLOC_016525	2046
XLOC_041601	325
XLOC_018774	2963
XLOC_016522	1911
XLOC_053962	1318
XLOC_058288	241
XLOC_055147	910
XLOC_016523	315
XLOC_062024	148
XLOC_062025	381
XLOC_011899	1941
XLOC_011898	249
XLOC_062020	2084
XLOC_062021	73
XLOC_062022	387
XLOC_062023	2328
XLOC_011893	158
XLOC_011892	5555
XLOC_011891	2022
XLOC_046573	2329
XLOC_011897	427
XLOC_011896	219
XLOC_011895	243
XLOC_011894	2664
XLOC_053349	964
XLOC_053348	1103
XLOC_012067	400
XLOC_015353	917
XLOC_000601	239
XLOC_055143	164
XLOC_053341	1541
XLOC_053340	1884
XLOC_053343	4190
XLOC_053342	932
XLOC_053345	1503
XLOC_053344	671
XLOC_053347	229
XLOC_053346	826
XLOC_058976	1919
XLOC_018722	1941
XLOC_024240	892
XLOC_024241	303
XLOC_024246	1698
XLOC_024247	669
XLOC_024244	2778
XLOC_024245	4085
XLOC_050924	2021
XLOC_050925	725
XLOC_024248	1421
XLOC_024249	3475
XLOC_050920	2320
XLOC_050921	913
XLOC_050922	491
XLOC_050923	341
XLOC_015358	129
XLOC_008388	465
XLOC_015359	3264
XLOC_050978	3430
XLOC_018723	1791
XLOC_034901	2129
XLOC_013740	1553
XLOC_019524	474
XLOC_048424	791
XLOC_012065	3818
XLOC_058974	1239
XLOC_018720	311
XLOC_057504	1939
XLOC_048425	504
XLOC_048426	767
XLOC_018864	244
XLOC_061085	220
XLOC_049834	2200
XLOC_052439	354
XLOC_006006	2938
XLOC_049837	515
XLOC_049830	1709
XLOC_049831	1512
XLOC_006002	458
XLOC_049833	1046
XLOC_004891	1233
XLOC_052431	6006
XLOC_004893	2833
XLOC_042959	492
XLOC_006008	1197
XLOC_052435	3814
XLOC_004897	307
XLOC_004896	3144
XLOC_017969	855
XLOC_017968	244
XLOC_003288	481
XLOC_056434	1421
XLOC_056435	4157
XLOC_056436	249
XLOC_056437	155
XLOC_056430	331
XLOC_056431	434
XLOC_056432	6107
XLOC_056433	341
XLOC_056438	4174
XLOC_056439	1202
XLOC_022601	151
XLOC_007359	1467
XLOC_007358	185
XLOC_052188	2840
XLOC_007353	601
XLOC_007352	1084
XLOC_007351	278
XLOC_007350	1330
XLOC_007357	398
XLOC_007356	296
XLOC_007355	1298
XLOC_007354	301
XLOC_015689	1925
XLOC_052189	4232
XLOC_048501	4865
XLOC_018645	140
XLOC_015680	278
XLOC_005852	97
XLOC_002801	3732
XLOC_002802	1647
XLOC_005851	110
XLOC_005856	215
XLOC_005857	246
XLOC_005854	113
XLOC_005855	1712
XLOC_002808	2989
XLOC_002809	1310
XLOC_005858	5538
XLOC_005859	207
XLOC_018759	72
XLOC_055168	143
XLOC_018753	72
XLOC_018752	72
XLOC_018751	72
XLOC_018750	72
XLOC_018757	72
XLOC_018756	72
XLOC_018755	72
XLOC_018754	72
XLOC_041485	2915
XLOC_031807	110
XLOC_031804	1534
XLOC_041486	2626
XLOC_031802	1930
XLOC_031803	435
XLOC_031800	1659
XLOC_031801	1026
XLOC_050106	480
XLOC_050107	964
XLOC_050104	282
XLOC_050105	754
XLOC_041489	4644
XLOC_041488	5338
XLOC_031808	312
XLOC_031809	947
XLOC_048506	1607
XLOC_020901	242
XLOC_061468	501
XLOC_027276	311
XLOC_018646	145
XLOC_012949	940
XLOC_008387	1784
XLOC_027274	284
XLOC_027275	4117
XLOC_039961	1639
XLOC_039960	530
XLOC_061461	4553
XLOC_027270	3264
XLOC_061460	306
XLOC_039962	2956
XLOC_027652	2734
XLOC_037772	4453
XLOC_037773	545
XLOC_037770	128
XLOC_009294	200
XLOC_009295	819
XLOC_004079	4863
XLOC_037771	2332
XLOC_009290	412
XLOC_009291	1733
XLOC_009292	257
XLOC_009293	413
XLOC_004073	3148
XLOC_029887	16798
XLOC_004071	244
XLOC_004070	253
XLOC_004077	2865
XLOC_004076	1012
XLOC_004075	365
XLOC_029886	2610
XLOC_003282	503
XLOC_057459	1531
XLOC_057458	1850
XLOC_045339	902
XLOC_045338	810
XLOC_057455	433
XLOC_045336	1757
XLOC_045335	507
XLOC_057456	71
XLOC_057451	347
XLOC_057450	351
XLOC_057453	2545
XLOC_045330	1864
XLOC_003869	298
XLOC_003868	293
XLOC_030046	896
XLOC_003861	250
XLOC_003860	687
XLOC_003863	475
XLOC_003862	432
XLOC_003865	412
XLOC_029889	452
XLOC_003867	1918
XLOC_030040	203
XLOC_029888	479
XLOC_049489	888
XLOC_049488	5097
XLOC_009748	369
XLOC_009749	850
XLOC_049485	2035
XLOC_049484	1629
XLOC_009744	1232
XLOC_049486	502
XLOC_009742	279
XLOC_009743	1817
XLOC_009740	1959
XLOC_009741	197
XLOC_001593	6046
XLOC_001592	190
XLOC_001591	232
XLOC_001590	236
XLOC_001597	247
XLOC_001596	285
XLOC_001595	263
XLOC_001594	365
XLOC_001599	2905
XLOC_001598	1794
XLOC_045481	1457
XLOC_045480	2063
XLOC_045483	530
XLOC_045482	232
XLOC_045485	2283
XLOC_045484	1870
XLOC_045487	2624
XLOC_045486	1377
XLOC_045489	4093
XLOC_045488	817
XLOC_048680	2082
XLOC_048681	181
XLOC_048682	1982
XLOC_048683	1129
XLOC_048684	219
XLOC_048685	270
XLOC_048686	163
XLOC_048687	1281
XLOC_048688	1115
XLOC_048689	1661
XLOC_014275	1894
XLOC_049157	2160
XLOC_049156	265
XLOC_049155	192
XLOC_049154	454
XLOC_049153	233
XLOC_049152	598
XLOC_049151	346
XLOC_049150	367
XLOC_012940	270
XLOC_016380	169
XLOC_049159	2560
XLOC_049158	2553
XLOC_016381	291
XLOC_058058	277
XLOC_035617	5598
XLOC_035616	335
XLOC_035615	1822
XLOC_035614	297
XLOC_035613	2922
XLOC_035612	156
XLOC_035611	73
XLOC_035610	167
XLOC_035619	340
XLOC_035618	2043
XLOC_003726	215
XLOC_046688	7385
XLOC_046689	368
XLOC_046686	1261
XLOC_046687	271
XLOC_046684	5634
XLOC_046685	1531
XLOC_046682	366
XLOC_046683	1458
XLOC_046680	258
XLOC_046681	1714
XLOC_062072	272
XLOC_043710	1822
XLOC_011953	880
XLOC_003727	496
XLOC_032142	2314
XLOC_049291	1497
XLOC_032140	377
XLOC_002022	2092
XLOC_002023	3026
XLOC_002020	1690
XLOC_049293	3061
XLOC_002026	687
XLOC_002027	1519
XLOC_002024	1259
XLOC_033519	325
XLOC_033516	2576
XLOC_049294	277
XLOC_002028	499
XLOC_033515	3129
XLOC_033512	853
XLOC_039215	1265
XLOC_033510	1662
XLOC_049295	1046
XLOC_041302	3278
XLOC_041303	3218
XLOC_041300	1001
XLOC_050488	2626
XLOC_041306	4198
XLOC_032144	4442
XLOC_041304	3253
XLOC_041305	1004
XLOC_050483	229
XLOC_050482	268
XLOC_041308	2874
XLOC_049297	600
XLOC_050487	295
XLOC_050486	455
XLOC_050485	282
XLOC_050484	2922
XLOC_034056	618
XLOC_034057	4398
XLOC_047225	924
XLOC_047224	367
XLOC_047223	1341
XLOC_047222	3173
XLOC_006595	488
XLOC_034051	2036
XLOC_003725	3653
XLOC_028389	697
XLOC_034058	670
XLOC_047228	1227
XLOC_027845	1224
XLOC_027844	864
XLOC_027847	315
XLOC_027846	1842
XLOC_027841	2824
XLOC_027840	2073
XLOC_027843	145
XLOC_027842	2747
XLOC_022705	371
XLOC_027849	6067
XLOC_027848	726
XLOC_060823	2472
XLOC_039219	3110
XLOC_001027	2044
XLOC_047624	508
XLOC_001026	2307
XLOC_061148	743
XLOC_061149	684
XLOC_001025	1100
XLOC_027599	1591
XLOC_027598	1004
XLOC_027597	2390
XLOC_027596	369
XLOC_061140	310
XLOC_061141	2846
XLOC_027593	237
XLOC_061147	486
XLOC_027591	1714
XLOC_061145	572
XLOC_042761	330
XLOC_042760	428
XLOC_042763	83
XLOC_042762	465
XLOC_042765	172
XLOC_042764	309
XLOC_042767	1122
XLOC_042766	30771
XLOC_042769	104
XLOC_042768	298
XLOC_028384	1613
XLOC_001029	167
XLOC_045038	283
XLOC_004056	3951
XLOC_003720	276
XLOC_045039	1521
XLOC_017268	550
XLOC_039613	2705
XLOC_039612	346
XLOC_039611	72
XLOC_039610	2224
XLOC_039617	1991
XLOC_039616	364
XLOC_039615	6690
XLOC_039614	649
XLOC_032645	1873
XLOC_032644	293
XLOC_039619	744
XLOC_032646	3175
XLOC_032641	215
XLOC_032640	415
XLOC_032643	603
XLOC_032642	1406
XLOC_059677	165
XLOC_014266	1809
XLOC_059675	1243
XLOC_030737	285
XLOC_030736	6849
XLOC_037507	221
XLOC_037506	446
XLOC_030733	1682
XLOC_030732	149
XLOC_030731	1316
XLOC_037502	4943
XLOC_040943	1692
XLOC_059673	2100
XLOC_040941	2213
XLOC_040940	1927
XLOC_037509	1428
XLOC_040946	3742
XLOC_030739	1105
XLOC_040146	233
XLOC_017261	423
XLOC_014261	1734
XLOC_045034	1025
XLOC_014260	533
XLOC_045035	1423
XLOC_001838	865
XLOC_001839	3082
XLOC_014089	3951
XLOC_001830	729
XLOC_001831	949
XLOC_001832	578
XLOC_001833	821
XLOC_001834	1252
XLOC_001835	896
XLOC_001836	2318
XLOC_001837	2909
XLOC_038254	1675
XLOC_038255	207
XLOC_038256	73
XLOC_038257	9536
XLOC_038250	685
XLOC_038251	2114
XLOC_038252	1808
XLOC_038253	333
XLOC_059422	1762
XLOC_059423	823
XLOC_059420	1222
XLOC_059421	732
XLOC_059426	1236
XLOC_059427	3321
XLOC_059424	2482
XLOC_059425	160
XLOC_014269	334
XLOC_059678	1277
XLOC_026073	1143
XLOC_043411	124
XLOC_026071	2415
XLOC_043413	664
XLOC_043414	664
XLOC_043415	1632
XLOC_026075	438
XLOC_043417	957
XLOC_043418	646
XLOC_043419	608
XLOC_026079	1791
XLOC_026078	1430
XLOC_048332	1481
XLOC_040687	153
XLOC_046838	641
XLOC_003880	3015
XLOC_037424	540
XLOC_048334	849
XLOC_003886	1544
XLOC_043906	2659
XLOC_003885	223
XLOC_051225	443
XLOC_018889	1072
XLOC_003884	216
XLOC_003122	1023
XLOC_043779	1739
XLOC_016971	2221
XLOC_008235	328
XLOC_016973	268
XLOC_008315	596
XLOC_016975	181
XLOC_016974	241
XLOC_016977	376
XLOC_008234	1211
XLOC_016979	739
XLOC_043902	2198
XLOC_000849	498
XLOC_026682	870
XLOC_003125	1156
XLOC_008236	251
XLOC_008310	3183
XLOC_023952	405
XLOC_018888	1450
XLOC_008231	390
XLOC_003127	511
XLOC_000608	653
XLOC_026685	971
XLOC_026686	962
XLOC_026687	959
XLOC_022707	513
XLOC_023244	429
XLOC_006598	3996
XLOC_008318	1520
XLOC_036368	1193
XLOC_036369	1285
XLOC_036366	2012
XLOC_036367	999
XLOC_036364	1212
XLOC_043909	320
XLOC_036362	1366
XLOC_036363	247
XLOC_036360	1083
XLOC_036361	281
XLOC_034733	742
XLOC_034732	3398
XLOC_034731	1089
XLOC_034730	150
XLOC_034737	1843
XLOC_034736	176
XLOC_034735	2429
XLOC_034734	2839
XLOC_034739	3057
XLOC_034738	430
XLOC_037420	882
XLOC_006599	2088
XLOC_001715	530
XLOC_039346	213
XLOC_047297	563
XLOC_037421	2281
XLOC_001717	2781
XLOC_058483	381
XLOC_058482	987
XLOC_058481	939
XLOC_058480	594
XLOC_058487	482
XLOC_058486	1480
XLOC_058485	456
XLOC_058484	496
XLOC_047292	148
XLOC_058489	1047
XLOC_058488	354
XLOC_003647	583
XLOC_047293	4718
XLOC_015400	102
XLOC_015401	174
XLOC_020028	550
XLOC_020029	523
XLOC_015404	2797
XLOC_015405	387
XLOC_015406	222
XLOC_034882	560
XLOC_020022	270
XLOC_020023	1699
XLOC_020020	887
XLOC_020021	237
XLOC_020026	1761
XLOC_034888	277
XLOC_020024	521
XLOC_020025	884
XLOC_027034	1461
XLOC_027035	151
XLOC_027036	206
XLOC_027037	231
XLOC_027030	1763
XLOC_011856	1196
XLOC_027032	285
XLOC_027033	158
XLOC_028596	696
XLOC_027038	408
XLOC_027039	695
XLOC_025345	377
XLOC_014552	2326
XLOC_022778	1771
XLOC_022779	2466
XLOC_029508	287
XLOC_029509	159
XLOC_022774	747
XLOC_022775	1895
XLOC_022776	2532
XLOC_025347	2383
XLOC_022770	1544
XLOC_022771	343
XLOC_029500	3393
XLOC_029501	1886
XLOC_022706	202
XLOC_014838	386
XLOC_014839	4425
XLOC_037282	696
XLOC_011854	293
XLOC_037280	620
XLOC_037281	429
XLOC_037286	4476
XLOC_037287	1338
XLOC_037284	2839
XLOC_037285	3361
XLOC_037288	156
XLOC_037289	4914
XLOC_059024	1391
XLOC_059025	1533
XLOC_059022	623
XLOC_059023	2027
XLOC_014830	1796
XLOC_059021	2003
XLOC_017196	2905
XLOC_018092	280
XLOC_060956	1922
XLOC_060957	1541
XLOC_060954	906
XLOC_060955	275
XLOC_060952	3116
XLOC_060953	4454
XLOC_060950	95
XLOC_060951	200
XLOC_060958	1016
XLOC_060959	270
XLOC_017318	1233
XLOC_017319	5434
XLOC_017312	4338
XLOC_017313	5978
XLOC_017310	1086
XLOC_017311	203
XLOC_017316	6638
XLOC_017317	5320
XLOC_017314	314
XLOC_017315	1430
XLOC_000976	439
XLOC_000977	580
XLOC_000974	1846
XLOC_000975	1997
XLOC_000972	1173
XLOC_000973	181
XLOC_000970	1398
XLOC_000971	2475
XLOC_011417	2919
XLOC_011416	2124
XLOC_011415	467
XLOC_011414	244
XLOC_011413	213
XLOC_011412	413
XLOC_000978	385
XLOC_011410	420
XLOC_023823	2547
XLOC_023822	274
XLOC_023821	2574
XLOC_023820	489
XLOC_026859	387
XLOC_026858	119
XLOC_023825	1843
XLOC_023824	2672
XLOC_026855	1156
XLOC_052736	2922
XLOC_023829	396
XLOC_052734	1023
XLOC_026851	802
XLOC_026850	393
XLOC_026853	551
XLOC_026852	1301
XLOC_014469	3164
XLOC_014468	289
XLOC_014461	1402
XLOC_014460	1711
XLOC_014463	1397
XLOC_014462	3026
XLOC_014465	1918
XLOC_014464	98
XLOC_014467	203
XLOC_014466	1240
XLOC_021083	1708
XLOC_021082	2665
XLOC_021081	201
XLOC_021080	654
XLOC_021087	193
XLOC_021086	885
XLOC_021085	2076
XLOC_021084	2244
XLOC_021089	814
XLOC_021088	190
XLOC_016193	563
XLOC_016192	3475
XLOC_016191	1261
XLOC_016190	367
XLOC_016197	849
XLOC_016196	1211
XLOC_016195	441
XLOC_016194	712
XLOC_016199	996
XLOC_016198	1488
XLOC_052081	313
XLOC_052080	307
XLOC_052083	204
XLOC_025509	1029
XLOC_052085	1287
XLOC_052084	4036
XLOC_052087	419
XLOC_052086	321
XLOC_025502	826
XLOC_025503	451
XLOC_025500	291
XLOC_025501	715
XLOC_025506	2730
XLOC_025507	3479
XLOC_025504	1043
XLOC_025505	953
XLOC_017682	319
